angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10,angle11,angle12,angle13,angle14,angle15,angle16,angle17,angle18,angle19,angle20,angle21,angle22
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-44.6814796,-27.29297857,81.89209753,44.6814796,27.29297857,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-43.84509179,-27.05276954,81.82300635,43.84509179,27.05276954,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-43.01028271,-26.81092081,81.74873412,43.01028271,26.81092081,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-42.17812282,-26.56766605,81.66891998,42.17812282,26.56766605,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-41.34966188,-26.32319903,81.58312729,41.34966188,26.32319903,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-40.52595494,-26.07771099,81.49090885,40.52595494,26.07771099,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-39.70806581,-25.83139303,81.39180984,39.70806581,25.83139303,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-38.89706923,-25.5844367,81.2853671,38.89706923,25.5844367,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-38.09405316,-25.33703438,81.17110832,38.09405316,25.33703438,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-37.30012098,-25.08937971,81.04855091,37.30012098,25.08937971,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-36.51639391,-24.84166791,80.91720097,36.51639391,24.84166791,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-35.74401352,-24.59409627,80.77655214,35.74401352,24.59409627,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-34.9841443,-24.34686453,80.62608434,34.9841443,24.34686453,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-34.23797652,-24.10017535,80.46526247,34.23797652,24.10017535,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-33.50672913,-23.85423478,80.29353503,33.50672913,23.85423478,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-32.79165301,-23.60925274,80.11033253,32.79165301,23.60925274,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-32.09403435,-23.36544361,79.91506591,32.09403435,23.36544361,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-31.41519837,-23.12302674,79.70712471,31.41519837,23.12302674,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-30.75651336,-22.88222713,79.48587511,30.75651336,22.88222713,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-30.11939504,-22.64327607,79.25065778,30.11939504,22.64327607,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-29.50531136,-22.40641188,79.00078555,29.50531136,22.40641188,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-28.91578787,-22.17188069,78.73554076,28.91578787,22.17188069,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-28.35241351,-21.9399374,78.45417237,28.35241351,21.9399374,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-27.81684717,-21.71084657,78.15589274,27.81684717,21.71084657,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-27.31082498,-21.48488358,77.83987397,27.31082498,21.48488358,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-26.83616849,-21.26233581,77.50524386,26.83616849,21.26233581,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-26.39479395,-21.04350407,77.15108124,26.39479395,21.04350407,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-25.98872282,-20.8287041,76.77641075,25.98872282,20.8287041,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-25.62009382,-20.61826842,76.38019678,25.62009382,20.61826842,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-25.29117684,-20.41254835,75.96133653,25.29117684,20.41254835,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-25.00438902,-20.21191642,75.51865189,25.00438902,20.21191642,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-24.76231361,-20.01676913,75.05088,24.76231361,20.01676913,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-24.56772238,-19.82753026,74.55666199,24.56772238,19.82753026,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-24.42360223,-19.64465482,74.03452958,24.42360223,19.64465482,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-24.33318755,-19.46863379,73.48288881,24.33318755,19.46863379,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.8,-24.3,-19.3,72.9,24.3,19.3,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.72842123,-24.34135001,-19.13135078,72.24264275,24.34135001,19.13135078,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.60263529,-24.41400678,-18.96125987,71.5422114,24.41400678,18.96125987,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.41414355,-24.52287108,-18.78955806,70.79229801,24.52287108,18.78955806,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-84.16052437,-24.6693319,-18.61625339,69.99141863,24.6693319,18.61625339,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-83.84259883,-24.85290461,-18.44144635,69.14070368,24.85290461,18.44144635,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-83.46271993,-25.07221971,-18.265279,68.24250603,25.07221971,18.265279,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-83.02383113,-25.32556695,-18.08790735,67.29963692,25.32556695,18.08790735,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-82.52899939,-25.61116509,-17.90948788,66.31498881,25.61116509,17.90948788,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-81.98121201,-25.92727932,-17.73017203,65.29137292,25.92727932,17.73017203,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-81.38330456,-26.27226281,-17.55010444,64.23146321,26.27226281,17.55010444,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-80.73794667,-26.64456487,-17.36942293,63.13778708,26.64456487,17.36942293,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-80.04764974,-27.04272651,-17.18825902,62.01273363,27.04272651,17.18825902,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-79.31478096,-27.46537221,-17.00673867,60.85856674,27.46537221,17.00673867,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-78.54157795,-27.91120151,-16.82498293,59.67743841,27.91120151,16.82498293,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-77.7301621,-28.37898123,-16.64310851,58.47140088,28.37898123,16.64310851,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-76.88255039,-28.86753862,-16.46122839,57.24241742,28.86753862,16.46122839,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-76.00066575,-29.37575535,-16.27945222,55.99237171,29.37575535,16.27945222,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-75.08634623,-29.90256221,-16.09788681,54.72307624,29.90256221,16.09788681,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-74.14135304,-30.4469344,-15.91663644,53.4362797,30.4469344,15.91663644,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-73.1673778,-31.00788737,-15.73580327,52.13367368,31.00788737,15.73580327,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-72.16604897,-31.58447307,-15.5554876,50.81689859,31.58447307,15.5554876,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-71.13893772,-32.17577654,-15.37578818,49.48754916,32.17577654,15.37578818,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-70.08756319,-32.78091283,-15.1968025,48.14717938,32.78091283,15.1968025,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-69.0133973,-33.39902428,-15.01862699,46.79730705,33.39902428,15.01862699,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-67.9178692,-34.02927784,-14.84135728,45.43941802,34.02927784,14.84135728,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-66.80236932,-34.67086279,-14.66508842,44.0749701,34.67086279,14.66508842,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-65.66825314,-35.32298852,-14.48991509,42.70539672,35.32298852,14.48991509,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-64.51684469,-35.98488248,-14.31593181,41.33211039,35.98488248,14.31593181,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-63.34943983,-36.65578831,-14.14323312,39.95650597,36.65578831,14.14323312,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-62.16730932,-37.334964,-13.97191378,38.57996375,37.334964,13.97191378,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-60.97170179,-38.02168021,-13.80206897,37.2038525,38.02168021,13.80206897,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-59.76384644,-38.71521866,-13.63379444,35.82953228,38.71521866,13.63379444,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-58.54495571,-39.41487061,-13.46718674,34.45835732,39.41487061,13.46718674,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-57.31622785,-40.1199353,-13.30234337,33.09167866,40.1199353,13.30234337,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-56.07884938,-40.8297186,-13.13936299,31.73084693,40.8297186,13.13936299,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-54.8414709,-41.5395019,-12.9763826,30.3700152,41.5395019,12.9763826,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-53.58982287,-42.25697925,-12.81715025,29.02293042,42.25697925,12.81715025,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-52.33259159,-42.97736567,-12.66014915,27.68587238,42.97736567,12.66014915,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-51.071252,-43.69980951,-12.50541713,26.36000454,43.69980951,12.50541713,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-49.80699103,-44.42361592,-12.3530563,25.04669879,44.42361592,12.3530563,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-48.54097611,-45.14810029,-12.20317595,23.74735838,45.14810029,12.20317595,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-47.27437723,-45.87257612,-12.05588856,22.4634075,45.87257612,12.05588856,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-46.00837136,-46.5963525,-11.9113096,21.19629286,46.5963525,11.9113096,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-44.74414522,-47.31873252,-11.76955769,19.94748665,47.31873252,11.76955769,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-43.48289785,-48.03901173,-11.63075492,18.71848981,48.03901173,11.63075492,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-42.22584317,-48.75647664,-11.49502711,17.51083546,48.75647664,11.49502711,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-40.9742128,-49.47040306,-11.36250416,16.32609264,49.47040306,11.36250416,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-39.72925886,-50.18005446,-11.23332038,15.16587018,50.18005446,11.23332038,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-38.49225706,-50.88468011,-11.10761485,14.03182095,50.88468011,11.10761485,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-37.26450991,-51.58351324,-10.98553186,12.92564629,51.58351324,10.98553186,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-36.0473502,-52.27576894,-10.86722132,11.84910095,52.27576894,10.86722132,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-34.84214468,-52.96064199,-10.75283925,10.80399832,52.96064199,10.75283925,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-33.6502981,-53.63730446,-10.64254833,9.792216194,53.63730446,10.64254833,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-32.4732576,-54.30490318,-10.53651842,8.815703069,54.30490318,10.53651842,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-31.31251743,-54.96255686,-10.43492727,7.876485033,54.96255686,10.43492727,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-30.16962423,-55.60935299,-10.3379612,6.97667341,55.60935299,10.3379612,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-29.04618278,-56.24434449,-10.24581587,6.118473218,56.24434449,10.24581587,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-27.94386244,-56.86654582,-10.1586972,5.304192593,56.86654582,10.1586972,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-26.86440427,-57.47492879,-10.07682233,4.536253357,57.47492879,10.07682233,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-25.80962911,-58.06841781,-10.00042078,3.817202902,58.06841781,10.00042078,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-24.78144659,-58.64588447,-9.92973566,3.149727651,58.64588447,9.92973566,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-23.78186549,-59.20614149,-9.865025183,2.536668384,59.20614149,9.865025183,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-22.81300546,-59.74793571,-9.80656429,1.98103781,59.74793571,9.80656429,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-21.87711063,-60.26994005,-9.754646583,1.486040839,60.26994005,9.754646583,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-20.97656538,-60.77074414,-9.709586567,1.055098174,60.77074414,9.709586567,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-20.11391278,-61.24884343,-9.671722272,0.69187398,61.24884343,9.671722272,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-19.29187646,-61.70262616,-9.641418381,0.400308668,61.70262616,9.641418381,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-18.51338678,-62.1303579,-9.619069959,0.18465817,62.1303579,9.619069959,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-17.78161252,-62.53016271,-9.605106996,0.049541599,62.53016271,9.605106996,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-17.1,-62.9,-9.6,0,62.9,9.6,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-16.46850879,-63.23625835,-9.609672692,0,63.23625835,9.609672692,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-15.85114642,-63.56208522,-9.626579665,0,63.56208522,9.626579665,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-15.25022398,-63.87582901,-9.651764117,0,63.87582901,9.651764117,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-14.66650186,-64.17699763,-9.685437796,0,64.17699763,9.685437796,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-14.09991904,-64.46571088,-9.727377977,0,64.46571088,9.727377977,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-13.55003126,-64.74237181,-9.777164864,0,64.74237181,9.777164864,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-13.01624987,-65.00748805,-9.834309994,0,65.00748805,9.834309994,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-12.49795873,-65.26158464,-9.898318192,0,65.26158464,9.898318192,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-11.99456423,-65.50516707,-9.96871329,0,65.50516707,9.96871329,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-11.50551259,-65.73870879,-10.04504625,0,65.73870879,10.04504625,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-11.03029307,-65.96264925,-10.12689579,0,65.96264925,10.12689579,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-10.5684358,-66.17739587,-10.21386631,0,66.17739587,10.21386631,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-10.11950817,-66.38332705,-10.30558511,0,66.38332705,10.30558511,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-9.683111182,-66.58079519,-10.40169982,0,66.58079519,10.40169982,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-9.258876127,-66.77012939,-10.50187589,0,66.77012939,10.50187589,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-8.846461692,-66.95163784,-10.6057946,0,66.95163784,10.6057946,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-8.44555147,-67.12560987,-10.71315115,0,67.12560987,10.71315115,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-8.055851807,-67.29231776,-10.82365311,0,67.29231776,10.82365311,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-7.677089931,-67.45201825,-10.93701897,0,67.45201825,10.93701897,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-7.309012326,-67.60495396,-11.05297686,0,67.60495396,11.05297686,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-6.951383305,-67.75135459,-11.17126345,0,67.75135459,11.17126345,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-6.603983761,-67.891438,-11.29162287,0,67.891438,11.29162287,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-6.266610069,-68.02541113,-11.41380577,0,68.02541113,11.41380577,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-5.939073113,-68.15347093,-11.53756849,0,68.15347093,11.53756849,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-5.621197434,-68.27580511,-11.66267221,0,68.27580511,11.66267221,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-5.312820478,-68.39259279,-11.7888822,0,68.39259279,11.7888822,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-5.013791929,-68.50400522,-11.9159671,0,68.50400522,11.9159671,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-4.723973128,-68.61020631,-12.04369828,0,68.61020631,12.04369828,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-4.443236564,-68.71135315,-12.17184914,0,68.71135315,12.17184914,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-4.1625,-68.8125,-12.3,0,68.8125,12.3,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-3.899267818,-68.90407319,-12.42853061,0,68.90407319,12.42853061,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-3.64480032,-68.99101821,-12.55682735,0,68.99101821,12.55682735,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-3.399012057,-69.07346862,-12.68466597,0,69.07346862,12.68466597,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-3.161827017,-69.15155329,-12.81182108,0,69.15155329,12.81182108,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-2.933178467,-69.22539683,-12.93806557,0,69.22539683,12.93806557,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-2.71300885,-69.29511979,-13.06316994,0,69.29511979,13.06316994,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-2.501269722,-69.36083901,-13.18690167,0,69.36083901,13.18690167,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-2.297921739,-69.42266788,-13.30902456,0,69.42266788,13.30902456,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-2.102934695,-69.48071656,-13.42929802,0,69.48071656,13.42929802,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-1.916287598,-69.53509228,-13.54747631,0,69.53509228,13.54747631,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-1.737968814,-69.58589951,-13.66330778,0,69.58589951,13.66330778,0,0,0,0
